"CRSE_CRSE_ID"|"CRSE_EFFDT"|"COFFR_ACAD_CAREER"|"COFFR_SUBJECT"|"COFFR_SUBJECT_LDESC"|"COFFR_CATALOG_NBR"|"COFFR_ACAD_GROUP"|"COFFR_ACAD_GROUP_LDESC"|"CRSE_COURSE_TITLE_LONG"|"CRSE_DESCR"|"CRSE_DESCRLONG"|"CTPCS_CRSE_ATTR"|"CTPCS_CRSE_ATTR_VALUE"|"CATALOG NOTES 1"|"CATALOG NOTES 2"
"028863"|"1987-06-01"|"GRAD"|"SPE G"|"Special Education"|"629"|"GCOE"|"College of Educ&Human Develp"|"Consultation and Interpersonal Skills"|"Conslt&Intrpsnl Sk I"|"Students demonstrate an understanding of the principles involved in consultation and interpersonal skills. Intervention strategies and interviewing techniques will be stressed. Discussions include dynamics of the team process, roadblocks to communication, and analysis of a school system, with subsequent in-service recommendations. Students have an opportunity to apply these learned skills while examining theory concurrently. The course includes a fieldwork component."|"Pre-req = Graduate Degree Student in Special Ed"|" "|""|""
"028865"|"2004-09-01"|"GRAD"|"SPE G"|"Special Education"|"630"|"GCOE"|"College of Educ&Human Develp"|"Building Collaborative Partnerships with Families of Students with Disabilities"|"Build Coll Part Fam Stud Dis"|"The course focuses on implementing effective strategies in working with parents of exceptional children. Participants become sensitive to the issues of parenting a child with special needs and learn to establish a collaborative relationship with parents that makes the best possible use of available resources."|"Pre-req = Graduate Degree Student in Special Ed"|" "|""|""
"028866"|"1991-02-04"|"GRAD"|"SPE G"|"Special Education"|"631"|"GCOE"|"College of Educ&Human Develp"|"Clinical Teaching: Secondary"|"Clnicl Tchg I - Sec"|"This course focuses on the development of teaching strategies to be used with the secondary learner with special needs (5-12) in the basic academic skill areas. The mechanics of writing an effective IEP are addressed. In addition, the critical issues of adolescent development are examined with respect to choosing appropriate alternative strategies. The course includes a fieldwork component."|"Pre-req = Graduate Degree Student in Special Ed"|" "|""|""
"028867"|"1991-05-28"|"GRAD"|"SPE G"|"Special Education"|"632"|"GCOE"|"College of Educ&Human Develp"|"Alternative Strategies"|"Alternatv Strategies"|"This course presents an overview of the vocational assessment process and alternative vocational training programs for the secondary special needs learner. A central strand examines transition to work and adult life. The course includes a fieldwork component."|"Pre-req = Graduate Degree Student in Special Ed"|" "|""|""
"028880"|"2013-01-01"|"GRAD"|"SPE G"|"Special Education"|"696"|"GCOE"|"College of Educ&Human Develp"|"Independent Study"|"Independent Study"|"Faculty-directed course of study in a particular area of interest or a fieldwork experience. A detailed proposal of intent must be submitted to the faculty member prior to registration."|" "|" "|""|""
"028880"|"2024-12-31"|"GRAD"|"SPE G"|"Special Education"|"696"|"GCOE"|"College of Educ&Human Develp"|"Independent Study"|"Independent Study"|"Faculty-directed course of study in a particular area of interest or a fieldwork experience. A detailed proposal of intent must be submitted to the faculty member prior to registration."|" "|" "|""|""
"028881"|"2013-01-01"|"GRAD"|"SPE G"|"Special Education"|"697"|"GCOE"|"College of Educ&Human Develp"|"Special Topics in Special Education"|"Special Topics"|"An advanced course involving intensive study of selected topics in special needs education. Course content will vary according to the topic and will be announced prior to registration."|"Pre-req = Graduate Degree Student in Special Ed"|" "|""|""
"028881"|"2024-12-31"|"GRAD"|"SPE G"|"Special Education"|"697"|"GCOE"|"College of Educ&Human Develp"|"Special Topics in Special Education"|"Special Topics"|"An advanced course involving intensive study of selected topics in special needs education. Course content will vary according to the topic and will be announced prior to registration."|"Pre-req = Graduate Degree Student in Special Ed"|" "|""|""
"028907"|"2023-01-23"|"GRAD"|"SPE G"|"Special Education"|"698"|"GCOE"|"College of Educ&Human Develp"|"Moderate Practicum"|"Moderate Practicum"|"A supervised practicum and seminar for trainees working with school-aged children identified as having mild to moderate special needs (Pre K-8, 5-12) who are receiving Chapter 766 services."|" "|"Non-degree exclude from list"|"Pre-registration is required one semester prior to enrollment. Seventy-five state-required pre-practicum clock hours must be documented prior to entering first-level practicum. The practicum site must be approved by program faculty."|""
"028912"|"2020-01-27"|"GRAD"|"VISN"|"Vision Studies"|"601"|"GCOE"|"College of Educ&Human Develp"|"Physical and Functional Aspects of Visual Impairments"|"Physical & Functional Aspects"|"The student is introduced to the structure and function of the main systems of the human body and to those chronic conditions which may affect these systems. Emphasis will be placed on disabilities most frequently seen in conjunction with visual impairments and how the combined impact will affect instruction for individuals with vision impairment. Having covered these areas, each of the sensory systems will also be explored with the mechanics of locomotion and psychomotor factors influencing mobility."|"Pre-requisite = Matriculated student in Vision Studies masters or certificate program"|" "|""|""
"028914"|"2015-01-26"|"GRAD"|"SPE G"|"Special Education"|"626"|"GCOE"|"College of Educ&Human Develp"|"Math, Science, and Social Science Assessment and Instruction for Students with Moderate Disabilities"|"Clnicl Tchg II-Elem"|"This course explores the major causes of difficulties in math and the content areas (Pre-K-8). Topics include the description and evaluation of a variety of effective instructional approaches, methods, and materials used in teaching students with diverse special needs in these areas. Attention is also given to career education and social skills training and their infusions within an across-the-curriculum framework. The course includes 15 pre-practicum hours."|"Pre-req = Graduate Degree Student in Special Ed"|" "|""|""
"028925"|"2004-09-01"|"GRAD"|"SPE G"|"Special Education"|"633"|"GCOE"|"College of Educ&Human Develp"|"Legal and Political Issues in Special Education"|"Legal Issues"|"The field of special education is governed by laws (Chapter 766, PL 94-142, PL 101-476, and PL 99-457) and is thus subject to the political process. This course addresses the critical legal aspects of special education, with an in-depth review of legislation, regulations, and current practice issues. The major goal of the course is to clarify for special education teachers their obligations under the law, and to develop strategies for implementing the law with full compliance."|"Pre-req = Graduate Degree Student in Special Ed"|" "|""|""
"028963"|"1996-05-09"|"GRAD"|"SPY G"|"School Psychology"|"601"|"GCOE"|"College of Educ&Human Develp"|"Issues and Ethics in School Psychology"|"Iss&Ethics Sch Psych"|"This course addresses the professional identity and function of the psychologist in the public school setting. An intensive analysis of philosophical, technical, and administrative issues is conducted. The organization and operation of schools, federal and state educational laws, ethical issues and dilemmas, APA standards, and nondiscriminatory assessments are explored in depth. The course also examines contemporary educational issues that go beyond the role of the individual psychologist. The most current issues in the field are discussed. A pre-practicum field component is required."|" "|" "|""|""
"028967"|"2022-09-06"|"GRAD"|"SPY G"|"School Psychology"|"602"|"GCOE"|"College of Educ&Human Develp"|"Standardized Assessment and Report Writing"|"Standardized Assessment"|"The purpose of this course is to develop basic skills in the individual assessment of intellectual and cognitive functioning. Both theoretical and practical aspects of the assessment process will be emphasized. Factors affecting test results, including racial, cultural, and ethnic diversity, language difference, and ability difference, will be considered. Successful students will become proficient in test administration and scoring, assessment planning and interpretation using the Cattell-Horn-Carroll (CHC) theory, and communicating assessment findings orally and in writing. Topics include ethical, professional, and legal aspects of cognitive assessment, understanding and minimizing bias in testing, and approaching assessment with a social justice lens. This course is designed for counseling and school psychology students only as the tests covered in this course are secure instruments that can be administered only by appropriately-credentialed psychologists."|"Pre-req = Graduate degree student in School Psychology"|" "|""|""
"028972"|"2014-09-02"|"GRAD"|"SPY G"|"School Psychology"|"603"|"GCOE"|"College of Educ&Human Develp"|"Foundations of Educational Assessment and Data-Based Decision Making"|"Educational Assessment"|"This course focuses on the assessment of core achievement domains (e.g., reading, mathematics) and the use of curriculum-based assessment and measurement procedures. It emphasizes educational assessment as a means of problem solving and on using data from educational measures to inform instructional and entitlement decisions. Students are expected to demonstrate proficiency in the administration and interpretation of achievement tests, in using assessment data to directly inform intervention recommendations and in reporting findings both orally and in writing."|"Pre-req = SPY G 602 and Graduate degree student in School Psychology"|" "|""|""
