"CLASS_STRM_LDESC"|"CLASS_STRM_SDESC"|"CLASS_ACAD_GROUP_LDESC"|"CLASS_ACAD_GROUP_CD"|"CLASS_ACAD_CAREER"|"CLASS_SESSION_LDESC"|"CLASS_SUBJECT_LDESC"|"CLASS_SUBJECT_CD"|"CLASS_CATALOG_NBR"|"CLASS_CLASS_SECTION"|"CLASS_CLASS_NBR"|"CRSE_COURSE_TITLE_LONG"|"CRSE_DESCRLONG"|"CLASS_ENRL_STAT_SDESC"|"CRSE_UNITS_MAXIMUM"|"Meeting Pattern"|"CLASSM_START_DT"|"CLASSM_END_DT"|"CLASSM_MEETING_TIME_START"|"CLASSM_MEETING_TIME_END"|"CLASS_ENRL_CAP"|"CLASS_ENRL_TOT"|"CLASS_INSTRUCTOR_NAME"|"CLASS_FACILITY_ID"|"CLASS_FACILITY_DESCRLONG"|"BUILDING_CODE"|"CRSE_CONSENT"|"COFFR_PRE_REQ_LDESC"|"CLASS_MTG_DESCR1"|"CLASS_NOTES_1"|"CLASS_NOTES_2"|"CLASS_NOTES_3"|"CLASS_NOTES_4"|"CLASS_NOTES_5"|"CLASS_NOTES_6"|"CLASS_NOTES_7"|"CLASS_NOTES_8"|"CLASS_NOTES_9"|"CLASS_NOTES_10"|"CLASSM_MONDAY"|"CLASSM_TUESDAY"|"CLASSM_WEDNESDAY"|"CLASSM_THURSDAY"|"CLASSM_FRIDAY"|"CLASSM_SATURDAY"|"CLASSM_SUNDAY"|"CATTR_CRSE_ATTR"|"CATTR_CRSE_ATTR_VALUE_DESCR"|"CRSE_UNITS_MINIMUM"|"INSTRUCTION_MODE"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Cinema"|"CINE"|"295L"|"01"|"3123"|"Introduction to Video"|"This studio course is an introduction to working creatively with moving images within a personal, historical, and critical framework. Through technical workshops using iMovie and Final Cut Pro on the Macintosh, students explore the potential of digital non-linear editing and examine the characteristics and strategies of various genres and forms to inform and enrich their own production.ART 295L and CINE 295L are the same course."|"Closed"|"3.00"|"MW"|"09/03/2024"|"12/13/2024"|"10:00"|"11:30"|"4"|"3"|"Shi,Wenhua"|"Y04-4420"|"University Hall Y04-4420"|"UNIVERSITY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|""|""|""|"BNGE"|"The Arts"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Cinema"|"CINE"|"295L"|"02"|"13984"|"Introduction to Video"|"This studio course is an introduction to working creatively with moving images within a personal, historical, and critical framework. Through technical workshops using iMovie and Final Cut Pro on the Macintosh, students explore the potential of digital non-linear editing and examine the characteristics and strategies of various genres and forms to inform and enrich their own production.ART 295L and CINE 295L are the same course."|"Closed"|"3.00"|"MW"|"09/03/2024"|"12/13/2024"|"14:30"|"16:00"|"4"|"4"|"Shi,Wenhua"|"Y04-4430"|"University Hall Y04-4430"|"UNIVERSITY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|""|""|""|"BNGE"|"The Arts"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Cinema"|"CINE"|"341L"|"01"|"3977"|"Gender and Film: Multidisciplinary Perspectives"|"This course is designed to encourage multidisciplinary analysis of gender, cultural representations, and film in the 20th and early 21st century.  Among the topics that students will explore are: ethnographic film and gendered practices in ethnographic filmmaking; how ideologies of gender, ''race,'' and class are constructed, disseminated, and normalized through film (documentary as well as ''popular'' film); Indigenous women and filmmaking in North America; femininities, masculinities, and power in the ''horror film'' genre; human rights film and filmmaking as activism.  Students will view films made in diverse locations and reflecting multiple historical, political, and cultural perspectives and will explore the intellectual, political and social significance of film in their own lives."|"Closed"|"3.00"|"TuTh"|"09/03/2024"|"12/13/2024"|"14:00"|"15:50"|"9"|"9"|"Maley,Carney M"|"M02-0419"|"McCormack M02-0419"|"MCCORMACK"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BNGE"|"World Cultures"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Cinema"|"CINE"|"393L"|"01"|"4205"|"Photography Workshop"|"This workshop is designed to expand knowledge of photography learned in Photography I through individually initiated projects. While technical improvement is essential, emphasis is always given to the ideas and intentions behind the projects. Topics vary each semester."|"Open"|"3.00"|"W"|"09/03/2024"|"12/13/2024"|"14:00"|"17:00"|"4"|"2"|"Hart,Margaret F"|"Y04-4310"|"University Hall Y04-4310"|"UNIVERSITY"|"D"|"  Pre-req = ART 293 and one additional ART course or Permission of Instructor"|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|""|" "|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Cinema"|"CINE"|"480"|"01"|"3083"|"Internship in Cinema Studies"|"A tutorial course for students with approved internships related to cinema studies.  Students meet every other week with a faculty internship coordinator to discuss the work they are doing in the internship.  Course requirements typically include an internship journal, end-of-term portfolio, and a summary essay, and may include an oral presentation to a class or student group."|"Open"|"3.00"|""|"09/03/2024"|"12/13/2024"|""|""|"20"|"1"|"Hamblin,Sarah Kate"|""|""|""|"N"|"  Pre-req: CINE 101 or CINE 201 or CINE 202 and one 300/400 cinema studies elective course"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Classics"|"CLSICS"|"161"|"01"|"4169"|"Demystifying Language: English Vocabulary"|"Seventy-five per cent of English vocabulary derives from either Latin or Greek. This course provides students with a system and analytical tools to demystify the process of building their English vocabulary. Students are given an introduction to English word formation (morphology) and principles of semantic change, as well as to history of the English language, while mastering a large body of word elements based in Latin and Greek. The course builds general linguistic awareness while increasing students' English vocabulary and ability to understand unknown words at sight. Attention is given to academic, scientific and medical terminology."|"Closed"|"3.00"|""|"09/03/2024"|"12/13/2024"|""|""|"25"|"26"|"Umholtz,Gretchen"|"ON-LINE"|"On-line course"|"ON-LINE"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNGE"|"World Cultures"|"3.00"|"OL"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Classics"|"CLSICS"|"180"|"01"|"3130"|"Poets, Warriors and Sages: The Greeks"|"Through consideration of significant figures in Greek literature, history and philosophy, this course introduces students to the major features of the culture of Ancient Greece and to the prominent place of Greek ideas in the Western tradition. The course focuses on critical reading of ancient sources and incorporates analytical writing focused on the reflection of social structures in Greek literature."|"Closed"|"3.00"|"TuTh"|"09/03/2024"|"12/13/2024"|"11:00"|"12:15"|"120"|"120"|"Barrios-Lech,Peter"|"Y02-2120"|"University Hall Y02-2120"|"UNIVERSITY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BNGE"|"Humanities"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Classics"|"CLSICS"|"215G"|"01"|"9780"|"Women of Rome"|"This course introduces students to the world of women in ancient Rome. Through a close, interdisciplinary analysis of the evidence-including depictions of women in visual, literary, and documentary sources, in addition to the growing body of secondary literature-participants become acquainted with the basics of feminist theory and some of the most important works of Roman art and literature. This course may count toward the major in classics. Capabilities addressed: Critical reading, critical thinking, clear writing, information technology."|"Closed"|"3.00"|"TuTh"|"09/03/2024"|"12/13/2024"|"09:30"|"10:45"|"25"|"24"|"Leblanc,Lynne"|"Y04-4110"|"University Hall Y04-4110"|"UNIVERSITY"|"N"|"  Pre-req = ENGL 102, and a minimum of 30 creditsDegree Students OnlyStudents may not take more than one 200G ( Intermediate Seminar) course."|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BSEM"|"Intermediate Seminar"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Classics"|"CLSICS"|"218G"|"01"|"4162"|"Soul & Self in Ancient Greece"|"This course focuses on the evolution of Greek ideas about the mind and body, which in turn raises discussions of topics such as beauty, courage, nobility, athletics, death, madness, ecstasy and sexuality. The principal readings are Homer's Iliad and Plato's Symposium. Students also consider how works of Greek art reflected these themes."|"Open"|"3.00"|"TuTh"|"09/03/2024"|"12/13/2024"|"08:00"|"09:15"|"25"|"24"|"Leblanc,Lynne"|"Y04-4160"|"University Hall Y04-4160"|"UNIVERSITY"|"N"|"  Pre-req = ENGL 102, and a minimum of 30 creditsDegree Students OnlyStudents may not take more than one 200G ( Intermediate Seminar) course."|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BNDX, BNGE, BSEM"|"Non-degree exclude from list, Humanities, Intermediate Seminar"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Classics"|"CLSICS"|"230L"|"01"|"2831"|"Ancient Egypt"|"A survey of the history, art, archaeology, and religion of ancient Egypt."|"Open"|"3.00"|"MWF"|"09/03/2024"|"12/13/2024"|"11:00"|"11:50"|"65"|"64"|"Barnard,Kellee"|"Y01-1300"|"University Hall Y01-1300"|"UNIVERSITY"|"N"|""|""|"This course uses course material available through the Healey Library and other sources. There is no cost for the course material for this course. For more information about no-cost course material, please visit open.umb.edu."|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|"F"|""|""|"BNGE"|"World Cultures"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Classics"|"CLSICS"|"233L"|"01"|"4164"|"The Homeric Warrior"|"This course will be devoted to close readings of a Homeric epic, either the Iliad of the Odyssey, with particular attention to the stresses of combat and homecoming. At the same time, the Homeric epics are important historical sources for understanding the society, economy, religion and warfare of Greece in the Bronze and Archaic Ages, and class time will be devoted to comparing poetry with the archaeological evidence."|"Closed"|"3.00"|"MWF"|"09/03/2024"|"12/13/2024"|"10:00"|"10:50"|"10"|"10"|"Rothwell Jr,Kenneth S"|"W01-0041"|"Wheatley W01-0041"|"WHEATLEY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|"F"|""|""|"BNGE"|"Humanities"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Classics"|"CLSICS"|"241L"|"01"|"9790"|"Myth, History, and Prophecy: Old Testament"|"Interpretation of the religion and literature of ancient Israel in comparison with the mythic religious forms of the ancient Near East, with some attention to subsequent biblical interpretation, literature, and philosophy. Central themes include myth and history, covenant, charismatic leadership, imperial religion, prophetic protest, and apocalyptic visions."|"Closed"|"3.00"|"MW"|"09/03/2024"|"12/13/2024"|"09:30"|"10:45"|"10"|"11"|"Von Ehrenkrook,Jason Quinn"|"W02-0124"|"Wheatley W02-0124"|"WHEATLEY"|"N"|""|""|"This course uses Open Educational Resources (OER) course material. There is no cost for the course material for this course. For more information about OER, please visit open.umb.edu."|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|""|""|""|"BDIV, BNGE"|"International, Humanities"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Classics"|"CLSICS"|"281"|"01"|"4060"|"Greek Civilization: Multi-Cultural Perspectives"|"This exploration of Greek culture from the Bronze Age (3,000 BCE) to the Hellenistic period (3rd C BCE), focuses on the ''other voices'' of ancient Greek society; women, slaves, and foreigners; how such identities were constructed in the ancient texts; what we can know about the lived realities of such groups. Thus, the course aims to turn attention away from the stereotype by which Greek culture exists as an unchanging canon of texts, produced by Greek men, with undeniable and continuing influence on Western culture. Indeed, part of the course will consider precisely how Greek culture has come to enjoy such status, and what, by contrast, it has meant for different peoples at different times."|"Open"|"3.00"|"TuTh"|"09/03/2024"|"12/13/2024"|"14:00"|"15:15"|"125"|"124"|"Cochran,Christopher George"|"Y02-2300"|"University Hall Y02-2300"|"UNIVERSITY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BDIV, BNGE"|"International, World Cultures"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Classics"|"CLSICS"|"284"|"01"|"2826"|"Greek and Roman Mythology"|"A survey of the myths of ancient Greece and Rome, this course introduces students to accounts of creation, myths of the gods, and stories of the heros.  We also consider the literary, artistic and religious dimensions of myth.  Readings include Homer, Hesiod, the Homeric Hymns, selected tragedies, and Ovid's Metamophoses."|"Closed"|"3.00"|"MWF"|"09/03/2024"|"12/13/2024"|"12:00"|"12:50"|"125"|"123"|"Rothwell Jr,Kenneth S"|"Y02-2300"|"University Hall Y02-2300"|"UNIVERSITY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|"F"|""|""|"BDIV, BNGE"|"International, Humanities"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Classics"|"CLSICS"|"285"|"01"|"9858"|"Greek and Roman Tragedy"|"This course provides a survey of the tragic drama of fifth-century Athens, including the works of Aeschylus, Sophocles, and Euripides. Focus in on both artistry and social, historical and cultural context, including the interplay between the universal and the culturally specific. Performance conventions, literary genre, and the subsequent tragic tradition (especially Seneca in Rome) are also studied."|"Closed"|"3.00"|"MWF"|"09/03/2024"|"12/13/2024"|"12:00"|"12:50"|"30"|"30"|"Mignanelli,Michael Anthony"|"M01-0420"|"McCormack M01-0420"|"MCCORMACK"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|"F"|""|""|"BNGE"|"World Cultures"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Classics"|"CLSICS"|"286"|"01"|"13919"|"Greek and Roman Comedy"|"The origins of Western comedy in Greece and Rome. We will read selected works of Aristophanes, Menander, Plautus and Terence, and compare them with Euripidean tragedy and later adaptations."|"Open"|"3.00"|"MWF"|"09/03/2024"|"12/13/2024"|"14:00"|"14:50"|"30"|"29"|"Mignanelli,Michael Anthony"|"M02-0420"|"McCormack M02-0420"|"MCCORMACK"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|"F"|""|""|"BNGE"|"The Arts"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Classics"|"CLSICS"|"311L"|"01"|"9770"|"The Fall of Rome"|"People have been trying to understand the fall of Rome since the fall of Rome. In 200 CE, the Roman Empire was the largest, most diverse, and most powerful state the Mediterranean world had ever seen. By 500, the Western half of the Empire had splintered into smaller kingdoms that would eventually become the basis for modern European states. What happened? This course will examine the political, military, environmental, and social changes of the Empire as it loses territory and transforms into the medieval world. But we will spend just as much time trying to understand what it was like for typical Romans to live through this period. We will study armies and taxes, but also the rise of Christianity, the prevalence of slavery, the shifting gender norms, and the stories that filled the imaginations of people throughout this time. We will discuss major ancient cities like Rome and Constantinople, but we'll also venture out to the edges of the Empire and beyond learning about the Goths, Celts, Sassanians, and more.In addition to learning about the transformation of the Roman Empire between 250 and 800, students will also practice thinking like historians; that is, we will think about possibilities and limitations of the wide range of sources that historians use to piece together what happened and why it matters. How do we know what we know about the past? And why should we care how history is written?  "|"Closed"|"3.00"|""|"09/03/2024"|"12/13/2024"|""|""|"8"|"12"|"Motia,Michael Ali"|"ON-LINE"|"On-line course"|"ON-LINE"|"N"|"  Pre-requisite: One 200-level or higher Classics course or one 200-level History course or permission of instructor."|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BDIV, BNGE"|"International, World Cultures"|"3.00"|"OL"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Classics"|"CLSICS"|"383"|"01"|"9785"|"Heroes, Wars and Quests"|"The Iliad and Odyssey of Homer, the Aeneid of Virgil; intensive study of the background, meaning, and influence of ancient epic poetry, with some attention to minor ancient epics and developments of epic poetry in later periods."|"Closed"|"3.00"|"TuTh"|"09/03/2024"|"12/13/2024"|"09:30"|"10:45"|"30"|"30"|"Umholtz,Gretchen"|"W01-0005"|"Wheatley W01-0005"|"WHEATLEY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BNGE"|"The Arts"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Classics"|"CLSICS"|"388"|"01"|"9786"|"The Golden Age of Rome"|"''All roads lead to the Aeneid'': a consideration of Augustan literature, with attention to the literary, philosophical, and historical backgrounds contributing to its unique character. Readings in Cicero, Lucretius, Catullus, Virgil, Horace, the elegiac poets, and Livy."|"Closed"|"3.00"|"TuTh"|"09/03/2024"|"12/13/2024"|"12:30"|"13:45"|"15"|"15"|"Umholtz,Gretchen"|"W02-0127"|"Wheatley W02-0127"|"WHEATLEY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BMOD, BNGE"|"Beacon Flex Course, Humanities"|"3.00"|"F"
"2024 Fall"|"2024 Fall"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Classics"|"CLSICS"|"388"|"01"|"9786"|"The Golden Age of Rome"|"''All roads lead to the Aeneid'': a consideration of Augustan literature, with attention to the literary, philosophical, and historical backgrounds contributing to its unique character. Readings in Cicero, Lucretius, Catullus, Virgil, Horace, the elegiac poets, and Livy."|"Closed"|"3.00"|"TuTh"|"09/03/2024"|"12/13/2024"|"12:30"|"13:45"|"15"|"15"|"Umholtz,Gretchen"|"BEACONFLEX"|"BEACONFLEX"|"UMB"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BMOD, BNGE"|"Beacon Flex Course, Humanities"|"3.00"|"F"
